STATION|Station_name|DATE|Year|Month|Day|Hour|Minute|LATITUDE|LONGITUDE|ELEVATION|temperature|temperature_Measurement_Code|temperature_Quality_Code|temperature_Report_Type|temperature_Source_Code|temperature_Source_Station_ID|dew_point_temperature|dew_point_temperature_Measurement_Code|dew_point_temperature_Quality_Code|dew_point_temperature_Report_Type|dew_point_temperature_Source_Code|dew_point_temperature_Source_Station_ID|station_level_pressure|station_level_pressure_Measurement_Code|station_level_pressure_Quality_Code|station_level_pressure_Report_Type|station_level_pressure_Source_Code|station_level_pressure_Source_Station_ID|sea_level_pressure|sea_level_pressure_Measurement_Code|sea_level_pressure_Quality_Code|sea_level_pressure_Report_Type|sea_level_pressure_Source_Code|sea_level_pressure_Source_Station_ID|wind_direction|wind_direction_Measurement_Code|wind_direction_Quality_Code|wind_direction_Report_Type|wind_direction_Source_Code|wind_direction_Source_Station_ID|wind_speed|wind_speed_Measurement_Code|wind_speed_Quality_Code|wind_speed_Report_Type|wind_speed_Source_Code|wind_speed_Source_Station_ID|wind_gust|wind_gust_Measurement_Code|wind_gust_Quality_Code|wind_gust_Report_Type|wind_gust_Source_Code|wind_gust_Source_Station_ID|precipitation|precipitation_Measurement_Code|precipitation_Quality_Code|precipitation_Report_Type|precipitation_Source_Code|precipitation_Source_Station_ID|relative_humidity|relative_humidity_Measurement_Code|relative_humidity_Quality_Code|relative_humidity_Report_Type|relative_humidity_Source_Code|relative_humidity_Source_Station_ID|wet_bulb_temperature|wet_bulb_temperature_Measurement_Code|wet_bulb_temperature_Quality_Code|wet_bulb_temperature_Report_Type|wet_bulb_temperature_Source_Code|wet_bulb_temperature_Source_Station_ID|pres_wx_MW1|pres_wx_MW1_Measurement_Code|pres_wx_MW1_Quality_Code|pres_wx_MW1_Report_Type|pres_wx_MW1_Source_Code|pres_wx_MW1_Source_Station_ID|pres_wx_MW2|pres_wx_MW2_Measurement_Code|pres_wx_MW2_Quality_Code|pres_wx_MW2_Report_Type|pres_wx_MW2_Source_Code|pres_wx_MW2_Source_Station_ID|pres_wx_MW3|pres_wx_MW3_Measurement_Code|pres_wx_MW3_Quality_Code|pres_wx_MW3_Report_Type|pres_wx_MW3_Source_Code|pres_wx_MW3_Source_Station_ID|pres_wx_AU1|pres_wx_AU1_Measurement_Code|pres_wx_AU1_Quality_Code|pres_wx_AU1_Report_Type|pres_wx_AU1_Source_Code|pres_wx_AU1_Source_Station_ID|pres_wx_AU2|pres_wx_AU2_Measurement_Code|pres_wx_AU2_Quality_Code|pres_wx_AU2_Report_Type|pres_wx_AU2_Source_Code|pres_wx_AU2_Source_Station_ID|pres_wx_AU3|pres_wx_AU3_Measurement_Code|pres_wx_AU3_Quality_Code|pres_wx_AU3_Report_Type|pres_wx_AU3_Source_Code|pres_wx_AU3_Source_Station_ID|pres_wx_AW1|pres_wx_AW1_Measurement_Code|pres_wx_AW1_Quality_Code|pres_wx_AW1_Report_Type|pres_wx_AW1_Source_Code|pres_wx_AW1_Source_Station_ID|pres_wx_AW2|pres_wx_AW2_Measurement_Code|pres_wx_AW2_Quality_Code|pres_wx_AW2_Report_Type|pres_wx_AW2_Source_Code|pres_wx_AW2_Source_Station_ID|pres_wx_AW3|pres_wx_AW3_Measurement_Code|pres_wx_AW3_Quality_Code|pres_wx_AW3_Report_Type|pres_wx_AW3_Source_Code|pres_wx_AW3_Source_Station_ID|snow_depth|snow_depth_Measurement_Code|snow_depth_Quality_Code|snow_depth_Report_Type|snow_depth_Source_Code|snow_depth_Source_Station_ID|visibility|visibility_Measurement_Code|visibility_Quality_Code|visibility_Report_Type|visibility_Source_Code|visibility_Source_Station_ID|altimeter|altimeter_Measurement_Code|altimeter_Quality_Code|altimeter_Report_Type|altimeter_Source_Code|altimeter_Source_Station_ID|pressure_3hr_change|pressure_3hr_change_Measurement_Code|pressure_3hr_change_Quality_Code|pressure_3hr_change_Report_Type|pressure_3hr_change_Source_Code|pressure_3hr_change_Source_Station_ID|sky_condition|sky_condition_Measurement_Code|sky_condition_Quality_Code|sky_condition_Report_Type|sky_condition_Source_Code|sky_condition_Source_Station_ID|sky_condition_baseht|sky_condition_baseht_Measurement_Code|sky_condition_baseht_Quality_Code|sky_condition_baseht_Report_Type|sky_condition_baseht_Source_Code|sky_condition_baseht_Source_Station_ID|ceiling_height|ceiling_height_Measurement_Code|ceiling_height_Quality_Code|ceiling_height_Report_Type|ceiling_height_Source_Code|ceiling_height_Source_Station_ID|sky_cover_layer_1|sky_cover_layer_1_Measurement_Code|sky_cover_layer_1_Quality_Code|sky_cover_layer_1_Report_Type|sky_cover_layer_1_Source_Code|sky_cover_layer_1_Source_Station_ID|sky_cover_layer_2|sky_cover_layer_2_Measurement_Code|sky_cover_layer_2_Quality_Code|sky_cover_layer_2_Report_Type|sky_cover_layer_2_Source_Code|sky_cover_layer_2_Source_Station_ID|sky_cover_layer_3|sky_cover_layer_3_Measurement_Code|sky_cover_layer_3_Quality_Code|sky_cover_layer_3_Report_Type|sky_cover_layer_3_Source_Code|sky_cover_layer_3_Source_Station_ID|sky_cover_layer_4|sky_cover_layer_4_Measurement_Code|sky_cover_layer_4_Quality_Code|sky_cover_layer_4_Report_Type|sky_cover_layer_4_Source_Code|sky_cover_layer_4_Source_Station_ID|sky_cover_layer_baseht_1|sky_cover_layer_baseht_1_Measurement_Code|sky_cover_layer_baseht_1_Quality_Code|sky_cover_layer_baseht_1_Report_Type|sky_cover_layer_baseht_1_Source_Code|sky_cover_layer_baseht_1_Source_Station_ID|sky_cover_layer_baseht_2|sky_cover_layer_baseht_2_Measurement_Code|sky_cover_layer_baseht_2_Quality_Code|sky_cover_layer_baseht_2_Report_Type|sky_cover_layer_baseht_2_Source_Code|sky_cover_layer_baseht_2_Source_Station_ID|sky_cover_layer_baseht_3|sky_cover_layer_baseht_3_Measurement_Code|sky_cover_layer_baseht_3_Quality_Code|sky_cover_layer_baseht_3_Report_Type|sky_cover_layer_baseht_3_Source_Code|sky_cover_layer_baseht_3_Source_Station_ID|sky_cover_layer_baseht_4|sky_cover_layer_baseht_4_Measurement_Code|sky_cover_layer_baseht_4_Quality_Code|sky_cover_layer_baseht_4_Report_Type|sky_cover_layer_baseht_4_Source_Code|sky_cover_layer_baseht_4_Source_Station_ID|sky_cover_summation_1|sky_cover_summation_1_Measurement_Code|sky_cover_summation_1_Quality_Code|sky_cover_summation_1_Report_Type|sky_cover_summation_1_Source_Code|sky_cover_summation_1_Source_Station_ID|sky_cover_summation_2|sky_cover_summation_2_Measurement_Code|sky_cover_summation_2_Quality_Code|sky_cover_summation_2_Report_Type|sky_cover_summation_2_Source_Code|sky_cover_summation_2_Source_Station_ID|sky_cover_summation_3|sky_cover_summation_3_Measurement_Code|sky_cover_summation_3_Quality_Code|sky_cover_summation_3_Report_Type|sky_cover_summation_3_Source_Code|sky_cover_summation_3_Source_Station_ID|sky_cover_summation_4|sky_cover_summation_4_Measurement_Code|sky_cover_summation_4_Quality_Code|sky_cover_summation_4_Report_Type|sky_cover_summation_4_Source_Code|sky_cover_summation_4_Source_Station_ID|sky_cover_summation_baseht_1|sky_cover_summation_baseht_1_Measurement_Code|sky_cover_summation_baseht_1_Quality_Code|sky_cover_summation_baseht_1_Report_Type|sky_cover_summation_baseht_1_Source_Code|sky_cover_summation_baseht_1_Source_Station_ID|sky_cover_summation_baseht_2|sky_cover_summation_baseht_2_Measurement_Code|sky_cover_summation_baseht_2_Quality_Code|sky_cover_summation_baseht_2_Report_Type|sky_cover_summation_baseht_2_Source_Code|sky_cover_summation_baseht_2_Source_Station_ID|sky_cover_summation_baseht_3|sky_cover_summation_baseht_3_Measurement_Code|sky_cover_summation_baseht_3_Quality_Code|sky_cover_summation_baseht_3_Report_Type|sky_cover_summation_baseht_3_Source_Code|sky_cover_summation_baseht_3_Source_Station_ID|sky_cover_summation_baseht_4|sky_cover_summation_baseht_4_Measurement_Code|sky_cover_summation_baseht_4_Quality_Code|sky_cover_summation_baseht_4_Report_Type|sky_cover_summation_baseht_4_Source_Code|sky_cover_summation_baseht_4_Source_Station_ID|precipitation_5_minute|precipitation_5_minute_Measurement_Code|precipitation_5_minute_Quality_Code|precipitation_5_minute_Report_Type|precipitation_5_minute_Source_Code|precipitation_5_minute_Source_Station_ID|precipitation_15_minute|precipitation_15_minute_Measurement_Code|precipitation_15_minute_Quality_Code|precipitation_15_minute_Report_Type|precipitation_15_minute_Source_Code|precipitation_15_minute_Source_Station_ID|precipitation_3_hour|precipitation_3_hour_Measurement_Code|precipitation_3_hour_Quality_Code|precipitation_3_hour_Report_Type|precipitation_3_hour_Source_Code|precipitation_3_hour_Source_Station_ID|precipitation_6_hour|precipitation_6_hour_Measurement_Code|precipitation_6_hour_Quality_Code|precipitation_6_hour_Report_Type|precipitation_6_hour_Source_Code|precipitation_6_hour_Source_Station_ID|precipitation_9_hour|precipitation_9_hour_Measurement_Code|precipitation_9_hour_Quality_Code|precipitation_9_hour_Report_Type|precipitation_9_hour_Source_Code|precipitation_9_hour_Source_Station_ID|precipitation_12_hour|precipitation_12_hour_Measurement_Code|precipitation_12_hour_Quality_Code|precipitation_12_hour_Report_Type|precipitation_12_hour_Source_Code|precipitation_12_hour_Source_Station_ID|precipitation_15_hour|precipitation_15_hour_Measurement_Code|precipitation_15_hour_Quality_Code|precipitation_15_hour_Report_Type|precipitation_15_hour_Source_Code|precipitation_15_hour_Source_Station_ID|precipitation_18_hour|precipitation_18_hour_Measurement_Code|precipitation_18_hour_Quality_Code|precipitation_18_hour_Report_Type|precipitation_18_hour_Source_Code|precipitation_18_hour_Source_Station_ID|precipitation_21_hour|precipitation_21_hour_Measurement_Code|precipitation_21_hour_Quality_Code|precipitation_21_hour_Report_Type|precipitation_21_hour_Source_Code|precipitation_21_hour_Source_Station_ID|precipitation_24_hour|precipitation_24_hour_Measurement_Code|precipitation_24_hour_Quality_Code|precipitation_24_hour_Report_Type|precipitation_24_hour_Source_Code|precipitation_24_hour_Source_Station_ID|REM|REM_Measurement_Code|REM_Quality_Code|REM_Report_Type|REM_Source_Code|REM_Source_Station_ID
USW00003937|LAKE CHARLES|2024-12-29T00:00:00|2024|12|29|00|00|30.1253|-93.2158|41.8|15.0||1|FM12|223|ICAO-KLCH|13.3||1|FM12|223|ICAO-KLCH|1008.7||1|FM12|223|ICAO-KLCH|1009.9||1|FM12|223|ICAO-KLCH|010|N|1|FM12|223|ICAO-KLCH|8.8|N|1|FM12|223|ICAO-KLCH|||||||||||||90|D||FM12|223|ICAO-KLCH|14.1|D||FM12|223|ICAO-KLCH|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||16.0|P|1|FM12|223|ICAO-KLCH|||||||2.3|3|1|FM12|223|ICAO-KLCH|06;;||1;|FM12|223|ICAO-KLCH|450|:;:;:|1|FM12|223|ICAO-KLCH|||||||||||||||||||||||||||||||450|:|1|FM12|223|ICAO-KLCH|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||19.0||1|FM12|223|ICAO-KLCH|||||||||||||||||||||||||||||||||||||SYN09272240 11466 60117 10150 20133 30087 40099 53023 60191 92353 333 10261 20150 91030 555 92900=|||FM12|223|ICAO-KLCH
USW00003937|LAKE CHARLES|2024-12-29T00:06:00|2024|12|29|00|06|30.1253|-93.2158|41.8|15.0||1|FM16|223|ICAO-KLCH|12.8||1|FM16|223|ICAO-KLCH|||||||||||||030|N|1|FM16|223|ICAO-KLCH|7.2|N|1|FM16|223|ICAO-KLCH|||||||0.0|T|1|FM16|223|ICAO-KLCH|87|D||FM16|223|ICAO-KLCH|||||||||||||||||||||||||||||||||||||||||||12||1|FM16|223|ICAO-KLCH|||||||||||||||||||16.093|P|1|FM16|223|ICAO-KLCH|1009.1||1|FM16|223|ICAO-KLCH|||||||04;;||4;|FM16|223|ICAO-KLCH|305|:;:;:|1|FM16|223|ICAO-KLCH|22000|;N|4|FM16|223|ICAO-KLCH|||||||||||||||||||||||||||||||||||||||||||||||||FEW:02;||1|FM16|223|ICAO-KLCH|FEW:02;||1|FM16|223|ICAO-KLCH|SCT:04;||1|FM16|223|ICAO-KLCH|||||||305||1|FM16|223|ICAO-KLCH|823||1|FM16|223|ICAO-KLCH|2286||1|FM16|223|ICAO-KLCH|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||MET123SPECI KLCH 290006Z 03014KT 10SM VCTS FEW010 FEW027 SCT075 15/13 A2980 RMK AO2 LTG DSNT ALQDS RAE2355 TSE00 P0000 T01500128=|||FM16|223|ICAO-KLCH
USW00003937|LAKE CHARLES|2024-12-29T00:28:00|2024|12|29|00|28|30.1253|-93.2158|41.8|15.0||1|FM16|223|ICAO-KLCH|12.8||1|FM16|223|ICAO-KLCH|||||||||||||040|N|1|FM16|223|ICAO-KLCH|7.2|N|1|FM16|223|ICAO-KLCH|||||||0.0|T|1|FM16|223|ICAO-KLCH|87|D||FM16|223|ICAO-KLCH|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||16.093|P|1|FM16|223|ICAO-KLCH|1009.1||1|FM16|223|ICAO-KLCH|||||||04;;||4;|FM16|223|ICAO-KLCH|1981|:;:;:|1|FM16|223|ICAO-KLCH|22000|;N|4|FM16|223|ICAO-KLCH|||||||||||||||||||||||||||||||||||||||||||||||||FEW:02;||1|FM16|223|ICAO-KLCH|SCT:04;||1|FM16|223|ICAO-KLCH|||||||||||||1981||1|FM16|223|ICAO-KLCH|3048||1|FM16|223|ICAO-KLCH|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||MET110SPECI KLCH 290028Z 04014KT 10SM FEW065 SCT100 15/13 A2980 RMK AO2 LTG DSNT NE-S RAE2355 TSE00 P0000 T01500128=|||FM16|223|ICAO-KLCH
USW00003937|LAKE CHARLES|2024-12-29T00:53:00|2024|12|29|00|53|30.1253|-93.2158|41.8|15.0||5|FM15|343|722400-03937|12.8||5|FM15|343|722400-03937|1008.8||4|FM15|343|722400-03937|1009.8||5|FM15|343|722400-03937|040|N|5|FM15|343|722400-03937|7.2|N|5|FM15|343|722400-03937|||||||0.0||5|FM15|343|722400-03937|87|D||FM15|343|722400-03937|13.8|D||FM15|343|722400-03937|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||16.093|N|5|FM15|343|722400-03937|1009.1||4|FM15|343|722400-03937|||||||||||||1981|:;:;:|1|FM15|223|ICAO-KLCH|2591|M;N|5|FM15|343|722400-03937|||||||||||||||||||||||||||||||||||||||||||||||||SCT:04;||5|FM15|343|722400-03937|OVC:08;||5|FM15|343|722400-03937|||||||||||||1981|:|5|FM15|343|722400-03937|2591|:|5|FM15|343|722400-03937|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||MET13812/28/24 18:53:01 METAR KLCH 290053Z 04014KT 10SM SCT065 OVC085 15/13 A2980 RMK AO2 LTG DSNT E AND SE RAE2355 TSE00 SLP098 P0000 T01500128|||FM15|343|722400-03937
USW00003937|LAKE CHARLES|2024-12-29T01:53:00|2024|12|29|01|53|30.1253|-93.2158|41.8|15.0||5|FM15|343|722400-03937|12.8||5|FM15|343|722400-03937|1010.5||4|FM15|343|722400-03937|1011.6||5|FM15|343|722400-03937|090|N|5|FM15|343|722400-03937|2.6|N|5|FM15|343|722400-03937|||||||0.0||5|FM15|343|722400-03937|87|D||FM15|343|722400-03937|13.8|D||FM15|343|722400-03937|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||16.093|N|5|FM15|343|722400-03937|1010.8||4|FM15|343|722400-03937|||||||||||||2591|:;:;:|1|FM15|223|ICAO-KLCH|2591|M;N|5|FM15|343|722400-03937|||||||||||||||||||||||||||||||||||||||||||||||||OVC:08;||5|FM15|343|722400-03937|||||||||||||||||||2591|:|5|FM15|343|722400-03937|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||MET09312/28/24 19:53:01 METAR KLCH 290153Z 09005KT 10SM OVC085 15/13 A2985 RMK AO2 SLP116 T01500128|||FM15|343|722400-03937
USW00003937|LAKE CHARLES|2024-12-29T02:53:00|2024|12|29|02|53|30.1253|-93.2158|41.8|13.9||5|FM15|343|722400-03937|12.2||5|FM15|343|722400-03937|1010.8||4|FM15|343|722400-03937|1011.8||5|FM15|343|722400-03937|999|C|9|FM15|343|722400-03937|0.0|C|5|FM15|343|722400-03937|||||||0.0||5|FM15|343|722400-03937|90|D||FM15|343|722400-03937|13.0|D||FM15|343|722400-03937|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||16.093|N|5|FM15|343|722400-03937|1011.2||4|FM15|343|722400-03937|1.8|3|4|FM15|343|722400-03937|00;;||1;|FM15|223|ICAO-KLCH|||||||22000|;N|5|FM15|343|722400-03937|||||||||||||||||||||||||||||||||||||||||||||||||CLR:00;||5|FM15|343|722400-03937|||||||||||||||||||||||||||||||||||||||||||||||||||||||0.0|T|1|FM15|223|ICAO-KLCH|||||||||||||||||||||||||||||||||||||||||||MET10212/28/24 20:53:01 METAR KLCH 290253Z 00000KT 10SM CLR 14/12 A2986 RMK AO2 SLP118 60000 T01390122 53018|||FM15|343|722400-03937
USW00003937|LAKE CHARLES|2024-12-29T03:00:00|2024|12|29|03|00|30.1253|-93.2158|41.8|13.9||1|FM12|223|ICAO-KLCH|12.2||1|FM12|223|ICAO-KLCH|1010.8||1|FM12|223|ICAO-KLCH|1011.8||1|FM12|223|ICAO-KLCH|999|C||FM12|223|ICAO-KLCH|0.0|C|1|FM12|223|ICAO-KLCH|||||||||||||90|D||FM12|223|ICAO-KLCH|13.0|D||FM12|223|ICAO-KLCH|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||16.0|P|1|FM12|223|ICAO-KLCH|||||||1.8|3|1|FM12|223|ICAO-KLCH|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||0.0|T|1|FM12|223|ICAO-KLCH|||||||||||||||||||||||||||||||||||||||||||SYN07072240 12966 00000 10139 20122 30108 40118 53018 69907 90253 555 92903=|||FM12|223|ICAO-KLCH
USW00003937|LAKE CHARLES|2024-12-29T03:53:00|2024|12|29|03|53|30.1253|-93.2158|41.8|12.8||5|FM15|343|722400-03937|12.2||5|FM15|343|722400-03937|1010.1||4|FM15|343|722400-03937|1011.3||5|FM15|343|722400-03937|170|N|5|FM15|343|722400-03937|2.6|N|5|FM15|343|722400-03937|||||||0.0||5|FM15|343|722400-03937|96|D||FM15|343|722400-03937|12.5|D||FM15|343|722400-03937|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||16.093|N|5|FM15|343|722400-03937|1010.5||4|FM15|343|722400-03937|||||||00;;||1;|FM15|223|ICAO-KLCH|||||||22000|;N|5|FM15|343|722400-03937|||||||||||||||||||||||||||||||||||||||||||||||||CLR:00;||5|FM15|343|722400-03937|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||MET09012/28/24 21:53:02 METAR KLCH 290353Z 17005KT 10SM CLR 13/12 A2984 RMK AO2 SLP113 T01280122|||FM15|343|722400-03937
USW00003937|LAKE CHARLES|2024-12-29T04:53:00|2024|12|29|04|53|30.1253|-93.2158|41.8|12.8||5|FM15|343|722400-03937|11.7||5|FM15|343|722400-03937|1010.8||4|FM15|343|722400-03937|1012.0||5|FM15|343|722400-03937|999|C|9|FM15|343|722400-03937|0.0|C|5|FM15|343|722400-03937|||||||0.0||5|FM15|343|722400-03937|93|D||FM15|343|722400-03937|12.2|D||FM15|343|722400-03937|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||16.093|N|5|FM15|343|722400-03937|1011.2||4|FM15|343|722400-03937|||||||00;;||1;|FM15|223|ICAO-KLCH|||||||22000|;N|5|FM15|343|722400-03937|||||||||||||||||||||||||||||||||||||||||||||||||CLR:00;||5|FM15|343|722400-03937|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||MET09012/28/24 22:53:02 METAR KLCH 290453Z 00000KT 10SM CLR 13/12 A2986 RMK AO2 SLP120 T01280117|||FM15|343|722400-03937
USW00003937|LAKE CHARLES|2024-12-29T05:53:00|2024|12|29|05|53|30.1253|-93.2158|41.8|12.2||5|FM15|343|722400-03937|11.1||5|FM15|343|722400-03937|1011.5||4|FM15|343|722400-03937|1012.4||5|FM15|343|722400-03937|999|C|9|FM15|343|722400-03937|0.0|C|5|FM15|343|722400-03937|||||||0.0||5|FM15|343|722400-03937|93|D||FM15|343|722400-03937|11.6|D||FM15|343|722400-03937|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||16.093|N|5|FM15|343|722400-03937|1011.9||4|FM15|343|722400-03937|0.6|3|4|FM15|343|722400-03937|00;;||1;|FM15|223|ICAO-KLCH|||||||22000|;N|5|FM15|343|722400-03937|||||||||||||||||||||||||||||||||||||||||||||||||CLR:00;||5|FM15|343|722400-03937|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||0.0|T|1|FM15|223|ICAO-KLCH|||||||||||||||||||||||||||||||||||||MET12412/28/24 23:53:02 METAR KLCH 290553Z 00000KT 10SM CLR 12/11 A2988 RMK AO2 SLP124 60000 T01220111 10150 20117 402610117 53006|||FM15|343|722400-03937
