Station_ID|Station_name|Year|Month|Day|Hour|Minute|Latitude|Longitude|Elevation|temperature|temperature_Measurement_Code|temperature_Quality_Code|temperature_Report_Type|temperature_Source_Code|temperature_Source_Station_ID|dew_point_temperature|dew_point_temperature_Measurement_Code|dew_point_temperature_Quality_Code|dew_point_temperature_Report_Type|dew_point_temperature_Source_Code|dew_point_temperature_Source_Station_ID|station_level_pressure|station_level_pressure_Measurement_Code|station_level_pressure_Quality_Code|station_level_pressure_Report_Type|station_level_pressure_Source_Code|station_level_pressure_Source_Station_ID|sea_level_pressure|sea_level_pressure_Measurement_Code|sea_level_pressure_Quality_Code|sea_level_pressure_Report_Type|sea_level_pressure_Source_Code|sea_level_pressure_Source_Station_ID|wind_direction|wind_direction_Measurement_Code|wind_direction_Quality_Code|wind_direction_Report_Type|wind_direction_Source_Code|wind_direction_Source_Station_ID|wind_speed|wind_speed_Measurement_Code|wind_speed_Quality_Code|wind_speed_Report_Type|wind_speed_Source_Code|wind_speed_Source_Station_ID|wind_gust|wind_gust_Measurement_Code|wind_gust_Quality_Code|wind_gust_Report_Type|wind_gust_Source_Code|wind_gust_Source_Station_ID|precipitation|precipitation_Measurement_Code|precipitation_Quality_Code|precipitation_Report_Type|precipitation_Source_Code|precipitation_Source_Station_ID|relative_humidity|relative_humidity_Measurement_Code|relative_humidity_Quality_Code|relative_humidity_Report_Type|relative_humidity_Source_Code|relative_humidity_Source_Station_ID|wet_bulb_temperature|wet_bulb_temperature_Measurement_Code|wet_bulb_temperature_Quality_Code|wet_bulb_temperature_Report_Type|wet_bulb_temperature_Source_Code|wet_bulb_temperature_Source_Station_ID|pres_wx_MW1|pres_wx_MW1_Measurement_Code|pres_wx_MW1_Quality_Code|pres_wx_MW1_Report_Type|pres_wx_MW1_Source_Code|pres_wx_MW1_Source_Station_ID|pres_wx_MW2|pres_wx_MW2_Measurement_Code|pres_wx_MW2_Quality_Code|pres_wx_MW2_Report_Type|pres_wx_MW2_Source_Code|pres_wx_MW2_Source_Station_ID|pres_wx_MW3|pres_wx_MW3_Measurement_Code|pres_wx_MW3_Quality_Code|pres_wx_MW3_Report_Type|pres_wx_MW3_Source_Code|pres_wx_MW3_Source_Station_ID|pres_wx_AU1|pres_wx_AU1_Measurement_Code|pres_wx_AU1_Quality_Code|pres_wx_AU1_Report_Type|pres_wx_AU1_Source_Code|pres_wx_AU1_Source_Station_ID|pres_wx_AU2|pres_wx_AU2_Measurement_Code|pres_wx_AU2_Quality_Code|pres_wx_AU2_Report_Type|pres_wx_AU2_Source_Code|pres_wx_AU2_Source_Station_ID|pres_wx_AU3|pres_wx_AU3_Measurement_Code|pres_wx_AU3_Quality_Code|pres_wx_AU3_Report_Type|pres_wx_AU3_Source_Code|pres_wx_AU3_Source_Station_ID|pres_wx_AW1|pres_wx_AW1_Measurement_Code|pres_wx_AW1_Quality_Code|pres_wx_AW1_Report_Type|pres_wx_AW1_Source_Code|pres_wx_AW1_Source_Station_ID|pres_wx_AW2|pres_wx_AW2_Measurement_Code|pres_wx_AW2_Quality_Code|pres_wx_AW2_Report_Type|pres_wx_AW2_Source_Code|pres_wx_AW2_Source_Station_ID|pres_wx_AW3|pres_wx_AW3_Measurement_Code|pres_wx_AW3_Quality_Code|pres_wx_AW3_Report_Type|pres_wx_AW3_Source_Code|pres_wx_AW3_Source_Station_ID|snow_depth|snow_depth_Measurement_Code|snow_depth_Quality_Code|snow_depth_Report_Type|snow_depth_Source_Code|snow_depth_Source_Station_ID|visibility|visibility_Measurement_Code|visibility_Quality_Code|visibility_Report_Type|visibility_Source_Code|visibility_Source_Station_ID|altimeter|altimeter_Measurement_Code|altimeter_Quality_Code|altimeter_Report_Type|altimeter_Source_Code|altimeter_Source_Station_ID|pressure_3hr_change|pressure_3hr_change_Measurement_Code|pressure_3hr_change_Quality_Code|pressure_3hr_change_Report_Type|pressure_3hr_change_Source_Code|pressure_3hr_change_Source_Station_ID|sky_cover_1|sky_cover_1_Measurement_Code|sky_cover_1_Quality_Code|sky_cover_1_Report_Type|sky_cover_1_Source_Code|sky_cover_1_Source_Station_ID|sky_cover_baseht_1|sky_cover_baseht_1_Measurement_Code|sky_cover_baseht_1_Quality_Code|sky_cover_baseht_1_Report_Type|sky_cover_baseht_1_Source_Code|sky_cover_baseht_1_Source_Station_ID|sky_cover_2|sky_cover_2_Measurement_Code|sky_cover_2_Quality_Code|sky_cover_2_Report_Type|sky_cover_2_Source_Code|sky_cover_2_Source_Station_ID|sky_cover_baseht_2|sky_cover_baseht_2_Measurement_Code|sky_cover_baseht_2_Quality_Code|sky_cover_baseht_2_Report_Type|sky_cover_baseht_2_Source_Code|sky_cover_baseht_2_Source_Station_ID|sky_cover_3|sky_cover_3_Measurement_Code|sky_cover_3_Quality_Code|sky_cover_3_Report_Type|sky_cover_3_Source_Code|sky_cover_3_Source_Station_ID|sky_cover_baseht_3|sky_cover_baseht_3_Measurement_Code|sky_cover_baseht_3_Quality_Code|sky_cover_baseht_3_Report_Type|sky_cover_baseht_3_Source_Code|sky_cover_baseht_3_Source_Station_ID|precipitation_3_hour|precipitation_3_hour_Measurement_Code|precipitation_3_hour_Quality_Code|precipitation_3_hour_Report_Type|precipitation_3_hour_Source_Code|precipitation_3_hour_Source_Station_ID|precipitation_6_hour|precipitation_6_hour_Measurement_Code|precipitation_6_hour_Quality_Code|precipitation_6_hour_Report_Type|precipitation_6_hour_Source_Code|precipitation_6_hour_Source_Station_ID|precipitation_9_hour|precipitation_9_hour_Measurement_Code|precipitation_9_hour_Quality_Code|precipitation_9_hour_Report_Type|precipitation_9_hour_Source_Code|precipitation_9_hour_Source_Station_ID|precipitation_12_hour|precipitation_12_hour_Measurement_Code|precipitation_12_hour_Quality_Code|precipitation_12_hour_Report_Type|precipitation_12_hour_Source_Code|precipitation_12_hour_Source_Station_ID|precipitation_15_hour|precipitation_15_hour_Measurement_Code|precipitation_15_hour_Quality_Code|precipitation_15_hour_Report_Type|precipitation_15_hour_Source_Code|precipitation_15_hour_Source_Station_ID|precipitation_18_hour|precipitation_18_hour_Measurement_Code|precipitation_18_hour_Quality_Code|precipitation_18_hour_Report_Type|precipitation_18_hour_Source_Code|precipitation_18_hour_Source_Station_ID|precipitation_21_hour|precipitation_21_hour_Measurement_Code|precipitation_21_hour_Quality_Code|precipitation_21_hour_Report_Type|precipitation_21_hour_Source_Code|precipitation_21_hour_Source_Station_ID|precipitation_24_hour|precipitation_24_hour_Measurement_Code|precipitation_24_hour_Quality_Code|precipitation_24_hour_Report_Type|precipitation_24_hour_Source_Code|precipitation_24_hour_Source_Station_ID|remarks|remarks_Measurement_Code|remarks_Quality_Code|remarks_Report_Type|remarks_Source_Code|remarks_Source_Station_ID
USW00003927|DAL-FTW WSCMO AP|2024|01|01|00|00|32.8975|-97.0219|165.8|12.8||1|FM12-SYNOP|223|ICAO-KDFW|2.2||1|FM12-SYNOP|223|ICAO-KDFW|997.8||1|FM12-SYNOP|223|ICAO-KDFW|1018.3||1|FM12-SYNOP|223|ICAO-KDFW|010|N-Normal|1|FM12-SYNOP|223|ICAO-KDFW|5.1|N-Normal|1|FM12-SYNOP|223|ICAO-KDFW|||||||||||||49|Derived||FM12-SYNOP|223|ICAO-KDFW|7.8|Derived||FM12-SYNOP|223|ICAO-KDFW|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||16.0|P-Prevaili|1|FM12-SYNOP|223|ICAO-KDFW|||||||2.2|3-Decr-or-|1|FM12-SYNOP|223|ICAO-KDFW|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||SYN08072259 32966 40110 10128 20022 39978 40183 53022 92353 333 10194 20033 555 90100=||F||223|ICAO-KDFW
USW00003927|DAL-FTW WSCMO AP|2024|01|01|00|53|32.8975|-97.0219|165.8|11.7||5|FM15-METAR|343|722590-03927|3.9||5|FM15-METAR|343|722590-03927|997.5||4|FM15-METAR|343|722590-03927|1019.2||5|FM15-METAR|343|722590-03927|010|N-Normal|5|FM15-METAR|343|722590-03927|5.7|N-Normal|5|FM15-METAR|343|722590-03927|||||||0.0|9-Missing|5|FM15-METAR|343|722590-03927|59|Derived||FM15-METAR|343|722590-03927|8.0|Derived||FM15-METAR|343|722590-03927|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||16.093|N-Not-vari|5|FM15-METAR|343|722590-03927|1019.3||4|FM15-METAR|343|722590-03927|||||||FEW:02|02-Two-okt|5|FM15-METAR|343|722590-03927|+04267||5|FM15-METAR|343|722590-03927|FEW:02|02-Two-okt|5|FM15-METAR|343|722590-03927|+06096||5|FM15-METAR|343|722590-03927|SCT:04|04-Four-ok|5|FM15-METAR|343|722590-03927|+07620||5|FM15-METAR|343|722590-03927|||||||||||||||||||||||||||||||||||||||||||||||||MET11212/31/23 18:53:03 METAR KDFW 010053Z 01011KT 10SM FEW140 FEW200 SCT250 12/04 A3010 RMK AO2 SLP192 T01170039 (AF)||F||343|722590-03927
USW00003927|DAL-FTW WSCMO AP|2024|01|01|01|53|32.8975|-97.0219|165.8|10.6||5|FM15-METAR|343|722590-03927|3.3||5|FM15-METAR|343|722590-03927|998.2||4|FM15-METAR|343|722590-03927|1019.9||5|FM15-METAR|343|722590-03927|020|N-Normal|5|FM15-METAR|343|722590-03927|5.7|N-Normal|5|FM15-METAR|343|722590-03927|||||||0.0|9-Missing|5|FM15-METAR|343|722590-03927|61|Derived||FM15-METAR|343|722590-03927|7.2|Derived||FM15-METAR|343|722590-03927|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||16.093|N-Not-vari|5|FM15-METAR|343|722590-03927|1020.0||4|FM15-METAR|343|722590-03927|||||||FEW:02|02-Two-okt|5|FM15-METAR|343|722590-03927|+06096||5|FM15-METAR|343|722590-03927|FEW:02|02-Two-okt|5|FM15-METAR|343|722590-03927|+07620||5|FM15-METAR|343|722590-03927|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||MET10512/31/23 19:53:03 METAR KDFW 010153Z 02011KT 10SM FEW200 FEW250 11/03 A3012 RMK AO2 SLP199 T01060033 (AF)||F||343|722590-03927
USW00003927|DAL-FTW WSCMO AP|2024|01|01|02|53|32.8975|-97.0219|165.8|9.4||5|FM15-METAR|343|722590-03927|1.7||5|FM15-METAR|343|722590-03927|998.8||4|FM15-METAR|343|722590-03927|1020.4||5|FM15-METAR|343|722590-03927|020|N-Normal|5|FM15-METAR|343|722590-03927|6.7|N-Normal|5|FM15-METAR|343|722590-03927|||||||0.0|9-Missing|5|FM15-METAR|343|722590-03927|59|Derived||FM15-METAR|343|722590-03927|6.0|Derived||FM15-METAR|343|722590-03927|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||16.093|N-Not-vari|5|FM15-METAR|343|722590-03927|1020.7||4|FM15-METAR|343|722590-03927|2.0|1-Incr-the|4|FM15-METAR|343|722590-03927|FEW:02|02-Two-okt|5|FM15-METAR|343|722590-03927|+07620||5|FM15-METAR|343|722590-03927|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||MET10412/31/23 20:53:03 METAR KDFW 010253Z 02013KT 10SM FEW250 09/02 A3014 RMK AO2 SLP204 T00940017 51020 (AF)||F||343|722590-03927
USW00003927|DAL-FTW WSCMO AP|2024|01|01|03|00|32.8975|-97.0219|165.8|9.4||1|FM12-SYNOP|223|ICAO-KDFW|1.7||1|FM12-SYNOP|223|ICAO-KDFW|999.8||1|FM12-SYNOP|223|ICAO-KDFW|1020.4||1|FM12-SYNOP|223|ICAO-KDFW|020|N-Normal|1|FM12-SYNOP|223|ICAO-KDFW|6.7|N-Normal|1|FM12-SYNOP|223|ICAO-KDFW|||||||||||||59|Derived||FM12-SYNOP|223|ICAO-KDFW|6.0|Derived||FM12-SYNOP|223|ICAO-KDFW|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||16.0|P-Prevaili|1|FM12-SYNOP|223|ICAO-KDFW|||||||2.0|1-Incr-the|1|FM12-SYNOP|223|ICAO-KDFW|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||SYN06472259 32966 20213 10094 20017 39998 40204 51020 90253 555 90103=||F||223|ICAO-KDFW
USW00003927|DAL-FTW WSCMO AP|2024|01|01|03|53|32.8975|-97.0219|165.8|8.3||5|FM15-METAR|343|722590-03927|1.1||5|FM15-METAR|343|722590-03927|999.5||4|FM15-METAR|343|722590-03927|1021.3||5|FM15-METAR|343|722590-03927|020|N-Normal|5|FM15-METAR|343|722590-03927|6.7|N-Normal|5|FM15-METAR|343|722590-03927|||||||0.0|9-Missing|5|FM15-METAR|343|722590-03927|61|Derived||FM15-METAR|343|722590-03927|5.2|Derived||FM15-METAR|343|722590-03927|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||16.093|N-Not-vari|5|FM15-METAR|343|722590-03927|1021.3||4|FM15-METAR|343|722590-03927|||||||SCT:04|04-Four-ok|5|FM15-METAR|343|722590-03927|+07620||5|FM15-METAR|343|722590-03927|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||MET09812/31/23 21:53:03 METAR KDFW 010353Z 02013KT 10SM SCT250 08/01 A3016 RMK AO2 SLP213 T00830011 (AF)||F||343|722590-03927
USW00003927|DAL-FTW WSCMO AP|2024|01|01|04|53|32.8975|-97.0219|165.8|7.2||5|FM15-METAR|343|722590-03927|1.1||5|FM15-METAR|343|722590-03927|1000.2||4|FM15-METAR|343|722590-03927|1022.0||5|FM15-METAR|343|722590-03927|010|N-Normal|5|FM15-METAR|343|722590-03927|6.7|N-Normal|5|FM15-METAR|343|722590-03927|11.3||5|FM15-METAR|343|722590-03927|0.0|9-Missing|5|FM15-METAR|343|722590-03927|66|Derived||FM15-METAR|343|722590-03927|4.6|Derived||FM15-METAR|343|722590-03927|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||16.093|N-Not-vari|5|FM15-METAR|343|722590-03927|1022.0||4|FM15-METAR|343|722590-03927|||||||CLR:00|00-None,SK|5|FM15-METAR|343|722590-03927|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||MET09812/31/23 22:53:03 METAR KDFW 010453Z 01013G22KT 10SM CLR 07/01 A3018 RMK AO2 SLP220 T00720011 (AF)||F||343|722590-03927
USW00003927|DAL-FTW WSCMO AP|2024|01|01|05|53|32.8975|-97.0219|165.8|5.6||5|FM15-METAR|343|722590-03927|0.6||5|FM15-METAR|343|722590-03927|1000.8||4|FM15-METAR|343|722590-03927|1022.7||5|FM15-METAR|343|722590-03927|010|N-Normal|5|FM15-METAR|343|722590-03927|7.7|N-Normal|5|FM15-METAR|343|722590-03927|||||||0.0|9-Missing|5|FM15-METAR|343|722590-03927|71|Derived||FM15-METAR|343|722590-03927|3.4|Derived||FM15-METAR|343|722590-03927|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||16.093|N-Not-vari|5|FM15-METAR|343|722590-03927|1022.7||4|FM15-METAR|343|722590-03927|2.2|1-Incr-the|4|FM15-METAR|343|722590-03927|FEW:02|02-Two-okt|5|FM15-METAR|343|722590-03927|+07620||5|FM15-METAR|343|722590-03927|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||MET12612/31/23 23:53:03 METAR KDFW 010553Z 01015KT 10SM FEW250 06/01 A3020 RMK AO2 SLP227 T00560006 10128 20056 401940033 51022 (CB)||F||343|722590-03927
USW00003927|DAL-FTW WSCMO AP|2024|01|01|06|00|32.8975|-97.0219|165.8|5.6||1|FM12-SYNOP|223|ICAO-KDFW|0.6||1|FM12-SYNOP|223|ICAO-KDFW|1001.8||1|FM12-SYNOP|223|ICAO-KDFW|1022.7||1|FM12-SYNOP|223|ICAO-KDFW|010|N-Normal|1|FM12-SYNOP|223|ICAO-KDFW|7.7|N-Normal|1|FM12-SYNOP|223|ICAO-KDFW|||||||||||||71|Derived||FM12-SYNOP|223|ICAO-KDFW|3.4|Derived||FM12-SYNOP|223|ICAO-KDFW|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||16.0|P-Prevaili|1|FM12-SYNOP|223|ICAO-KDFW|||||||2.2|1-Incr-the|1|FM12-SYNOP|223|ICAO-KDFW|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||SYN08072259 32966 20115 10056 20006 30018 40227 51022 90553 333 10144 20033 555 90106=||F||223|ICAO-KDFW
USW00003927|DAL-FTW WSCMO AP|2024|01|01|06|53|32.8975|-97.0219|165.8|3.3||5|FM15-METAR|343|722590-03927|-0.6||5|FM15-METAR|343|722590-03927|1001.5||4|FM15-METAR|343|722590-03927|1023.3||5|FM15-METAR|343|722590-03927|010|N-Normal|5|FM15-METAR|343|722590-03927|6.7|N-Normal|5|FM15-METAR|343|722590-03927|||||||0.0|9-Missing|5|FM15-METAR|343|722590-03927|76|Derived||FM15-METAR|343|722590-03927|1.8|Derived||FM15-METAR|343|722590-03927|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||16.093|N-Not-vari|5|FM15-METAR|343|722590-03927|1023.4||4|FM15-METAR|343|722590-03927|||||||FEW:02|02-Two-okt|5|FM15-METAR|343|722590-03927|+07620||5|FM15-METAR|343|722590-03927|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||MET09901/01/24 00:53:02 METAR KDFW 010653Z 01013KT 10SM FEW250 03/M01 A3022 RMK AO2 SLP233 T00331006 (CB)||F||343|722590-03927
